"time","der_p","der_T"
0.982,1.2518821154854218E+003,1.5465606787058555E+000
0.984,1.2518788629516541E+003,1.5465062174918609E+000
0.986,1.2518756106062212E+003,1.5464517592037834E+000
0.988,1.2518723584491083E+003,1.5463973038414103E+000
0.99,1.2518691064803033E+003,1.5463428514045376E+000
0.992,1.2518658546997935E+003,1.5462884018929568E+000
0.994,1.2518626031075601E+003,1.5462339553064419E+000
0.996,1.2518593517035931E+003,1.5461795116447947E+000
0.998,1.2518561004878782E+003,1.5461250709078025E+000
1,1.2518528494604011E+003,1.5460706330952552E+000
